,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
313,49,blue-collar,married,secondary,no,403,yes,no,cellular,5,may,241,2,194,0,failure,no
314,48,management,married,secondary,no,161,yes,no,cellular,5,may,224,3,194,0,failure,no
315,32,technician,divorced,tertiary,no,2558,no,no,cellular,5,may,148,2,194,0,failure,no
316,31,admin.,single,secondary,no,98,yes,no,cellular,5,may,196,2,194,0,failure,no
317,55,management,single,tertiary,no,115,no,no,cellular,5,may,111,4,194,0,failure,no
318,40,blue-collar,single,secondary,no,436,yes,no,cellular,5,may,231,3,194,0,failure,no
319,47,technician,married,tertiary,no,831,yes,no,cellular,5,may,316,3,194,0,failure,no
320,57,technician,married,secondary,no,206,yes,no,cellular,5,may,216,3,194,0,failure,no
321,41,blue-collar,married,secondary,no,290,yes,no,cellular,5,may,240,2,194,0,failure,no
322,48,blue-collar,married,secondary,no,1,no,no,cellular,5,may,669,3,194,0,failure,no
323,42,blue-collar,married,secondary,no,57,yes,no,cellular,5,may,425,2,194,0,failure,no
324,30,blue-collar,single,secondary,no,-457,yes,no,cellular,5,may,143,2,194,0,failure,no
325,58,management,single,tertiary,no,1387,yes,no,cellular,5,may,174,5,194,0,failure,no
326,49,blue-collar,married,secondary,no,30,yes,no,cellular,5,may,135,4,194,0,failure,no
327,42,admin.,single,secondary,no,1022,yes,no,cellular,5,may,146,2,194,0,failure,no
328,53,technician,married,secondary,no,56,yes,yes,cellular,5,may,152,2,194,0,failure,no
329,51,admin.,single,secondary,yes,-2,no,no,cellular,5,may,402,3,194,0,failure,no
330,32,services,single,secondary,no,121,yes,no,cellular,5,may,213,2,194,0,failure,no
331,41,blue-collar,single,secondary,no,842,yes,no,cellular,5,may,144,3,194,0,failure,no
332,43,management,divorced,secondary,no,693,yes,no,cellular,5,may,124,3,194,0,failure,no
333,40,blue-collar,divorced,secondary,no,-333,yes,no,cellular,5,may,183,2,194,0,failure,no
334,50,blue-collar,married,primary,no,1533,yes,no,cellular,5,may,325,2,194,0,failure,no
335,34,management,married,tertiary,no,46,yes,no,cellular,5,may,39,4,194,0,failure,no
336,53,services,married,secondary,no,18,no,no,cellular,5,may,503,2,194,0,failure,no
337,45,technician,married,secondary,no,44,yes,no,cellular,5,may,95,4,194,0,failure,no
338,39,blue-collar,married,primary,no,-100,yes,no,cellular,5,may,680,2,194,0,failure,no
339,44,services,married,tertiary,no,510,yes,no,cellular,5,may,421,4,194,0,failure,no
340,55,management,married,tertiary,no,685,yes,no,cellular,5,may,174,3,194,0,failure,no
341,46,management,single,tertiary,no,187,yes,no,cellular,5,may,113,2,194,0,failure,no
342,45,blue-collar,married,secondary,no,66,yes,no,cellular,5,may,808,2,194,0,failure,no
343,34,admin.,married,secondary,no,560,yes,no,cellular,5,may,198,3,194,0,failure,no
344,36,blue-collar,married,secondary,no,0,yes,no,cellular,5,may,195,2,194,0,failure,no
345,59,blue-collar,divorced,secondary,no,27,no,no,cellular,5,may,347,3,194,0,failure,no
346,31,admin.,single,secondary,no,12,yes,no,cellular,5,may,208,2,194,0,failure,no
347,44,blue-collar,single,secondary,no,34,yes,no,cellular,5,may,404,4,194,0,failure,no
348,33,entrepreneur,single,tertiary,no,1068,yes,no,cellular,5,may,396,2,194,0,failure,no
349,40,blue-collar,married,secondary,no,211,yes,no,cellular,5,may,216,4,194,0,failure,no
350,46,admin.,single,tertiary,no,377,yes,no,cellular,5,may,98,2,194,0,failure,no
351,48,management,married,tertiary,no,263,yes,no,cellular,5,may,350,2,194,0,failure,no
352,42,services,married,secondary,no,1263,yes,no,cellular,6,may,114,2,194,0,failure,no
353,27,services,married,secondary,no,8,yes,no,cellular,6,may,88,3,194,0,failure,no
354,48,admin.,married,secondary,no,126,yes,yes,cellular,6,may,379,2,194,0,failure,no
355,59,admin.,married,secondary,no,230,yes,no,cellular,6,may,190,3,194,0,failure,no
356,46,technician,married,tertiary,no,841,yes,no,cellular,6,may,158,1,194,0,failure,no
357,38,admin.,divorced,secondary,no,308,yes,no,cellular,6,may,102,1,194,0,failure,no
358,43,management,divorced,tertiary,no,1,yes,no,cellular,6,may,306,1,194,0,failure,no
359,38,admin.,divorced,tertiary,no,86,yes,no,cellular,6,may,218,1,194,0,failure,no
360,23,student,single,secondary,no,157,yes,no,cellular,6,may,54,1,194,0,failure,no
361,34,services,married,secondary,no,22,yes,no,cellular,6,may,344,1,194,0,failure,no
362,38,admin.,married,secondary,no,46,yes,yes,cellular,6,may,195,1,194,0,failure,no
363,37,blue-collar,married,secondary,no,1293,no,no,cellular,6,may,652,1,194,0,failure,no
364,25,admin.,single,secondary,no,122,yes,no,cellular,6,may,286,1,194,0,failure,no
365,48,blue-collar,married,secondary,no,131,yes,no,cellular,6,may,189,1,194,0,failure,no
366,49,blue-collar,single,secondary,no,143,yes,no,cellular,6,may,83,1,194,0,failure,no
367,38,admin.,single,secondary,no,393,no,no,cellular,6,may,184,2,194,0,failure,no
368,43,blue-collar,married,primary,no,98,yes,no,cellular,6,may,235,1,194,0,failure,no
369,33,management,married,tertiary,no,0,yes,no,cellular,6,may,290,1,194,0,failure,no
370,55,blue-collar,married,secondary,no,224,yes,no,cellular,6,may,232,1,194,0,failure,no
371,38,blue-collar,married,secondary,no,757,yes,no,cellular,6,may,133,1,194,0,failure,no
372,49,services,married,secondary,no,245,yes,yes,cellular,6,may,318,1,194,0,failure,no
373,40,management,married,secondary,no,8486,no,no,cellular,6,may,260,3,194,0,failure,no
374,43,admin.,married,secondary,no,350,no,no,cellular,6,may,437,1,194,0,failure,no
375,38,blue-collar,married,secondary,no,20,yes,no,cellular,6,may,402,1,194,0,failure,no
376,58,services,married,secondary,no,1667,yes,yes,cellular,6,may,85,1,194,0,failure,no
377,57,technician,married,secondary,no,345,yes,no,cellular,6,may,125,1,194,0,failure,no
378,32,unemployed,married,secondary,no,10,yes,no,cellular,6,may,501,4,194,0,failure,no
379,58,blue-collar,divorced,secondary,no,29,yes,no,cellular,6,may,253,1,194,0,failure,no
380,37,technician,married,tertiary,no,8730,yes,no,cellular,6,may,149,1,194,0,failure,no
381,46,technician,divorced,tertiary,no,477,yes,no,cellular,6,may,114,1,194,0,failure,no
382,27,admin.,married,secondary,no,4,yes,no,cellular,6,may,243,1,194,0,failure,no
383,43,blue-collar,married,secondary,no,1205,yes,no,cellular,6,may,769,2,194,0,failure,no
384,32,technician,single,secondary,no,0,yes,yes,cellular,6,may,135,3,194,0,failure,no
385,40,admin.,single,secondary,no,263,yes,no,cellular,6,may,231,1,194,0,failure,no
386,38,admin.,married,secondary,no,1,no,no,cellular,6,may,76,1,194,0,failure,no
387,34,blue-collar,married,secondary,no,283,no,yes,cellular,6,may,199,1,194,0,failure,no
388,47,blue-collar,married,primary,no,206,yes,no,cellular,6,may,152,1,194,0,failure,no
389,42,housemaid,married,primary,no,17,yes,no,cellular,6,may,124,1,194,0,failure,no
390,48,technician,married,secondary,no,141,yes,yes,cellular,6,may,424,1,194,0,failure,no
391,29,self-employed,single,tertiary,no,16,yes,no,cellular,6,may,43,1,194,0,failure,no
392,50,services,married,secondary,no,206,yes,no,cellular,6,may,154,1,194,0,failure,no
393,52,technician,married,secondary,no,7,no,no,cellular,6,may,203,2,194,0,failure,no
394,50,management,married,tertiary,no,0,no,no,cellular,6,may,326,1,194,0,failure,no
395,58,retired,married,tertiary,no,0,no,no,cellular,6,may,393,1,194,0,failure,no
396,46,blue-collar,divorced,primary,no,1927,yes,no,cellular,6,may,241,3,194,0,failure,no
397,38,technician,married,secondary,no,284,yes,no,cellular,6,may,483,1,194,0,failure,no
398,46,blue-collar,married,secondary,no,1660,yes,no,cellular,6,may,259,1,194,0,failure,no
399,32,services,single,secondary,no,406,yes,no,cellular,6,may,227,1,194,0,failure,no
400,51,blue-collar,married,primary,no,230,yes,no,cellular,6,may,673,1,194,0,failure,no
401,39,admin.,single,secondary,no,-25,yes,no,cellular,6,may,576,1,194,0,failure,no
402,48,admin.,married,secondary,no,182,yes,no,cellular,6,may,180,2,194,0,failure,no
403,36,entrepreneur,married,tertiary,no,1169,yes,no,cellular,6,may,168,2,194,0,failure,no
404,34,admin.,divorced,secondary,no,67,yes,no,cellular,6,may,90,1,194,0,failure,no
405,40,technician,married,secondary,no,77,no,no,cellular,6,may,505,1,194,0,failure,no
406,43,unemployed,married,secondary,no,0,yes,no,cellular,6,may,245,1,194,0,failure,no
407,52,blue-collar,divorced,primary,no,55,yes,yes,cellular,6,may,186,1,194,0,failure,no
408,33,technician,married,secondary,yes,72,yes,no,cellular,6,may,623,1,194,0,failure,no
409,49,management,single,tertiary,no,163,yes,no,cellular,6,may,496,3,194,0,failure,no
410,32,management,single,tertiary,no,151,yes,no,cellular,6,may,118,1,194,0,failure,no
411,39,admin.,single,secondary,no,113,yes,no,cellular,6,may,342,1,194,0,failure,no
412,40,blue-collar,married,secondary,no,0,yes,no,cellular,6,may,225,1,194,0,failure,no
413,38,technician,single,tertiary,no,9,yes,no,cellular,6,may,185,3,194,0,failure,no
414,43,management,married,secondary,no,375,yes,no,cellular,6,may,196,2,194,0,failure,no
415,39,services,married,secondary,no,1142,yes,no,cellular,6,may,276,1,194,0,failure,no
416,54,blue-collar,married,primary,no,2102,yes,no,cellular,6,may,76,1,194,0,failure,no
417,38,technician,single,tertiary,no,4325,yes,no,cellular,6,may,87,1,194,0,failure,no
418,40,blue-collar,married,secondary,no,217,yes,no,cellular,6,may,195,1,194,0,failure,no
419,55,admin.,married,secondary,no,131,yes,no,cellular,6,may,744,1,194,0,failure,no
420,42,management,married,tertiary,no,1680,yes,no,cellular,6,may,765,1,194,0,failure,no
421,39,blue-collar,married,secondary,no,0,yes,no,cellular,6,may,262,1,194,0,failure,no
422,40,blue-collar,married,primary,no,46,yes,no,cellular,6,may,119,1,194,0,failure,no
423,32,blue-collar,married,secondary,no,320,yes,no,cellular,6,may,198,2,194,0,failure,no
424,55,admin.,married,secondary,no,183,yes,no,cellular,6,may,150,1,194,0,failure,no
425,45,blue-collar,married,secondary,no,39,no,no,cellular,6,may,241,1,194,0,failure,no
426,35,management,single,tertiary,no,560,yes,no,cellular,6,may,181,1,194,0,failure,no
427,58,technician,divorced,secondary,no,469,no,no,cellular,6,may,196,1,194,0,failure,no
428,35,admin.,married,secondary,no,530,yes,no,cellular,6,may,149,1,194,0,failure,no
429,49,services,married,primary,no,61,yes,no,cellular,6,may,246,1,194,0,failure,no
430,34,technician,single,tertiary,no,242,yes,no,cellular,6,may,112,1,194,0,failure,no
431,36,blue-collar,married,secondary,no,139,yes,no,cellular,6,may,309,2,194,0,failure,no
432,24,self-employed,single,secondary,no,0,yes,no,cellular,6,may,278,1,194,0,failure,no
433,34,technician,married,secondary,no,367,yes,no,cellular,6,may,140,1,194,0,failure,no
434,51,admin.,divorced,secondary,no,228,yes,no,cellular,6,may,136,1,194,0,failure,no
435,50,self-employed,married,secondary,no,-84,yes,no,cellular,6,may,101,1,194,0,failure,no
436,32,services,single,secondary,no,310,yes,no,cellular,6,may,144,1,194,0,failure,no
437,42,blue-collar,married,secondary,no,132,yes,no,cellular,6,may,238,1,194,0,failure,no
438,50,technician,married,secondary,no,797,yes,no,cellular,6,may,354,1,194,0,failure,no
439,40,services,married,secondary,no,71,no,no,cellular,6,may,79,1,194,0,failure,no
440,46,management,divorced,secondary,no,2,yes,no,cellular,6,may,187,1,194,0,failure,no
441,37,management,married,tertiary,no,231,yes,yes,cellular,6,may,451,2,194,0,failure,no
442,34,blue-collar,married,secondary,no,270,yes,yes,cellular,6,may,159,1,194,0,failure,no
443,44,blue-collar,married,secondary,no,274,yes,yes,cellular,6,may,409,1,194,0,failure,no
444,40,admin.,single,secondary,no,-109,yes,yes,cellular,6,may,170,1,194,0,failure,no
445,37,technician,married,secondary,no,1,yes,no,cellular,6,may,608,1,194,0,failure,yes
446,33,blue-collar,single,secondary,yes,-60,no,no,cellular,6,may,243,1,194,0,failure,no
447,35,blue-collar,married,secondary,no,89,yes,no,cellular,6,may,145,2,194,0,failure,no
448,58,blue-collar,divorced,secondary,no,-11,no,no,cellular,6,may,112,1,194,0,failure,no
449,39,blue-collar,married,primary,no,0,yes,no,cellular,6,may,262,2,194,0,failure,no
450,43,blue-collar,married,secondary,no,-509,yes,no,cellular,6,may,124,1,194,0,failure,no
451,39,unemployed,married,primary,no,408,yes,no,cellular,6,may,53,1,194,0,failure,no
452,36,services,single,primary,no,58,yes,no,cellular,6,may,134,1,194,0,failure,no
453,57,retired,single,secondary,no,1640,no,yes,cellular,6,may,204,4,194,0,failure,no
454,36,admin.,single,secondary,no,20,yes,no,cellular,6,may,186,1,194,0,failure,no
455,50,blue-collar,married,primary,no,71,yes,no,cellular,6,may,678,1,194,0,failure,no
456,55,blue-collar,married,secondary,no,52,yes,no,cellular,6,may,182,1,194,0,failure,no
457,44,self-employed,married,tertiary,no,292,yes,no,cellular,6,may,162,1,194,0,failure,no
458,44,services,divorced,secondary,no,424,yes,no,cellular,6,may,27,1,194,0,failure,no
459,39,housemaid,single,primary,no,109,yes,no,cellular,6,may,699,3,194,0,failure,no
460,46,blue-collar,married,secondary,no,1044,yes,no,cellular,6,may,43,1,194,0,failure,no
461,39,blue-collar,married,secondary,no,983,yes,no,cellular,6,may,97,1,194,0,failure,no
462,40,blue-collar,married,primary,no,668,yes,no,cellular,6,may,283,2,194,0,failure,no
463,50,management,married,tertiary,no,964,yes,no,cellular,6,may,323,1,194,0,failure,no
464,31,management,single,secondary,no,301,yes,no,cellular,6,may,82,1,194,0,failure,no
465,37,admin.,single,secondary,no,140,yes,no,cellular,6,may,310,1,194,0,failure,no
466,39,management,single,secondary,no,1877,yes,no,cellular,6,may,185,1,194,0,failure,no
467,51,blue-collar,married,primary,no,1127,yes,no,cellular,6,may,47,1,194,0,failure,no
468,41,technician,married,secondary,no,871,yes,no,cellular,6,may,145,1,194,0,failure,no
469,41,technician,married,secondary,no,767,yes,yes,cellular,6,may,204,1,194,0,failure,no
470,43,blue-collar,married,secondary,no,0,no,no,cellular,6,may,187,1,194,0,failure,no
471,30,services,single,secondary,no,209,yes,no,cellular,6,may,30,2,194,0,failure,no
472,54,management,divorced,primary,no,0,no,no,cellular,6,may,472,1,194,0,failure,no
473,43,blue-collar,divorced,secondary,no,110,yes,yes,cellular,6,may,448,1,194,0,failure,no
474,59,management,divorced,tertiary,no,-76,yes,yes,cellular,6,may,264,1,194,0,failure,no
475,47,technician,married,secondary,no,178,yes,no,cellular,6,may,169,1,194,0,failure,no
476,40,blue-collar,married,primary,no,-66,yes,no,cellular,6,may,288,1,194,0,failure,no
477,32,technician,married,secondary,no,0,yes,no,cellular,6,may,176,2,194,0,failure,no
478,29,blue-collar,married,secondary,no,1,yes,no,cellular,6,may,215,1,194,0,failure,no
479,36,blue-collar,married,secondary,no,0,yes,no,cellular,6,may,337,1,194,0,failure,no
480,55,unemployed,married,tertiary,no,5345,no,no,cellular,6,may,278,1,194,0,failure,no
481,30,blue-collar,divorced,secondary,no,-209,yes,no,cellular,6,may,188,2,194,0,failure,no
482,39,admin.,single,secondary,no,0,yes,no,cellular,6,may,174,2,194,0,failure,no
483,39,blue-collar,divorced,secondary,no,42,yes,no,cellular,6,may,226,2,194,0,failure,no
484,50,blue-collar,divorced,secondary,no,41,yes,no,cellular,6,may,190,1,194,0,failure,no
485,44,blue-collar,married,secondary,no,-99,yes,no,cellular,6,may,111,2,194,0,failure,no
486,37,technician,single,secondary,no,17,yes,no,cellular,6,may,164,1,194,0,failure,no
487,46,admin.,married,primary,no,276,yes,yes,cellular,6,may,157,2,194,0,failure,no
488,32,technician,single,secondary,no,-170,no,no,cellular,6,may,46,1,194,0,failure,no
489,37,management,single,tertiary,no,230,yes,yes,cellular,6,may,374,1,194,0,failure,no
490,29,blue-collar,married,secondary,no,9,yes,no,cellular,6,may,349,1,194,0,failure,no
491,41,blue-collar,married,secondary,no,946,yes,no,cellular,6,may,325,1,194,0,failure,no
492,45,blue-collar,married,primary,no,1297,yes,no,cellular,6,may,233,2,194,0,failure,no
493,57,retired,divorced,secondary,no,-331,yes,no,cellular,6,may,531,1,194,0,failure,no
494,48,blue-collar,single,secondary,no,44,yes,no,cellular,6,may,153,1,194,0,failure,no
495,60,retired,married,secondary,yes,15,no,no,cellular,6,may,80,1,194,0,failure,no
496,26,admin.,single,secondary,no,712,yes,no,cellular,6,may,232,1,194,0,failure,no
497,58,retired,married,secondary,no,5435,yes,no,cellular,6,may,118,1,194,0,failure,no
498,34,admin.,married,secondary,no,507,yes,no,cellular,6,may,190,1,194,0,failure,no
499,55,unemployed,divorced,secondary,no,387,yes,no,cellular,6,may,918,1,194,0,failure,yes
500,41,blue-collar,married,primary,no,0,yes,yes,cellular,6,may,238,1,194,0,failure,no
501,50,management,divorced,secondary,no,1716,yes,no,cellular,6,may,82,1,194,0,failure,no
502,49,entrepreneur,married,secondary,no,167,yes,yes,cellular,6,may,198,3,194,0,failure,no
503,44,admin.,married,secondary,no,40,no,yes,cellular,6,may,160,2,194,0,failure,no
504,44,blue-collar,married,primary,no,148,yes,no,cellular,6,may,211,1,194,0,failure,no
505,31,technician,married,secondary,no,17,yes,yes,cellular,6,may,120,1,194,0,failure,no
506,34,blue-collar,single,tertiary,no,1011,yes,no,cellular,6,may,136,1,194,0,failure,no
507,46,management,single,secondary,no,1527,yes,no,cellular,6,may,269,1,194,0,failure,no
508,42,management,married,tertiary,no,744,no,no,cellular,6,may,157,1,194,0,failure,no
509,52,admin.,married,secondary,no,484,yes,no,cellular,6,may,128,1,194,0,failure,no
510,29,management,single,tertiary,no,0,yes,no,cellular,6,may,211,1,194,0,failure,no
511,53,retired,married,primary,no,136,yes,no,cellular,6,may,267,2,194,0,failure,no
512,43,blue-collar,married,secondary,no,1335,yes,no,cellular,6,may,371,2,194,0,failure,no
513,38,management,married,secondary,no,517,yes,no,cellular,6,may,288,2,194,0,failure,no
514,46,management,married,tertiary,no,459,yes,no,cellular,6,may,221,1,194,0,failure,no
515,48,management,divorced,secondary,no,549,yes,no,cellular,6,may,427,1,194,0,failure,no
516,30,admin.,divorced,secondary,no,83,yes,yes,cellular,6,may,310,1,194,0,failure,no
517,44,blue-collar,married,primary,no,213,no,no,cellular,6,may,158,1,194,0,failure,no
518,31,housemaid,married,primary,no,203,yes,no,cellular,6,may,604,3,194,0,failure,no
519,42,services,single,secondary,no,518,yes,no,cellular,6,may,198,1,194,0,failure,no
520,40,management,single,tertiary,no,3877,yes,no,cellular,6,may,145,1,194,0,failure,no
