,age,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,y,admin.,blue-collar,entrepreneur,housemaid,management,retired,self-employed,services,student,technician,unemployed,divorced,married,single,failure,other,success
215,35,2,0,-69,1,0,0,5,5,300,1,194,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
216,55,2,0,0,0,1,0,5,5,136,1,194,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
217,48,1,0,278,1,0,0,5,5,125,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
218,58,2,0,1065,1,0,0,5,5,213,3,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
219,33,3,0,34,1,0,0,5,5,27,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
220,36,2,0,1033,0,0,0,5,5,238,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
221,53,2,0,1467,1,0,0,5,5,124,1,194,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
222,47,1,0,-12,1,0,0,5,5,18,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
223,31,2,0,388,1,0,0,5,5,730,2,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
224,57,2,0,294,1,0,0,5,5,746,2,194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
225,53,2,0,1827,0,0,0,5,5,121,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
226,55,1,0,627,1,0,0,5,5,247,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
227,45,1,0,25,1,0,0,5,5,40,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
228,53,2,0,315,1,0,0,5,5,181,2,194,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
229,37,1,0,0,1,0,0,5,5,79,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
230,44,2,0,66,1,0,0,5,5,206,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
231,49,1,0,-9,1,1,0,5,5,389,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
232,46,2,0,349,1,1,0,5,5,127,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
233,43,2,0,100,1,0,0,5,5,702,1,194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
234,38,2,0,0,0,0,0,5,5,151,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
235,43,2,0,434,1,0,0,5,5,117,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
236,49,3,0,3237,1,0,0,5,5,232,3,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
237,42,2,0,275,0,0,0,5,5,408,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
238,22,2,0,0,1,0,0,5,5,179,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
239,40,3,0,207,1,0,0,5,5,39,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
240,39,2,0,483,1,0,0,5,5,282,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
241,51,2,0,2248,1,0,0,5,5,714,2,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
242,49,2,0,428,1,0,0,5,5,50,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
243,53,2,0,0,1,1,0,5,5,181,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
244,34,2,0,0,1,0,0,5,5,142,1,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
245,33,2,0,140,1,0,0,5,5,227,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
246,50,3,0,297,1,0,0,5,5,119,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
247,39,1,0,279,1,0,0,5,5,361,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
248,59,2,0,901,1,0,0,5,5,73,3,194,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
249,30,2,0,2573,1,0,0,5,5,67,2,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
250,36,2,0,143,1,1,0,5,5,350,1,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
251,40,2,0,475,1,0,0,5,5,332,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
252,53,2,0,70,1,0,0,5,5,611,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
253,34,3,0,318,1,0,0,5,5,113,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
254,37,2,0,275,1,0,0,5,5,132,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
255,42,3,0,742,1,0,0,5,5,58,3,194,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
256,41,1,0,236,1,0,0,5,5,151,1,194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
257,30,3,0,25,1,0,0,5,5,89,2,194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
258,37,3,0,600,1,0,0,5,5,152,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
259,39,2,0,-349,1,0,0,5,5,611,2,194,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
260,41,1,0,183,1,1,0,5,5,110,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
261,40,1,0,0,1,0,0,5,5,463,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
262,42,3,0,0,1,1,0,5,5,562,2,194,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
263,40,1,0,0,1,0,0,5,5,962,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
264,57,2,0,1078,1,0,0,5,5,10,4,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
265,56,2,0,155,0,0,0,5,5,118,3,194,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
266,37,2,0,190,1,0,0,5,5,92,2,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
267,59,2,0,319,1,0,0,5,5,143,3,194,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
268,39,2,0,-185,1,0,0,5,5,189,3,194,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
269,49,2,0,47,0,0,0,5,5,234,2,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
270,38,2,0,570,1,0,0,5,5,75,2,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
271,36,3,0,19,0,0,0,5,5,189,2,194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
272,50,1,0,61,1,0,0,5,5,621,3,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
273,41,2,0,-62,1,1,0,5,5,55,2,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
274,54,3,0,258,0,0,0,5,5,310,4,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
275,58,1,0,76,1,0,0,5,5,156,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
276,30,2,0,0,1,0,0,5,5,5,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
277,33,2,0,352,1,0,0,5,5,225,2,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
278,47,2,0,368,1,0,0,5,5,125,2,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
279,50,3,0,339,1,0,0,5,5,2,3,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
280,32,2,0,1331,1,0,0,5,5,286,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
281,40,2,0,672,1,0,0,5,5,164,2,194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
282,37,3,0,58,1,0,0,5,5,98,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
283,54,2,0,447,1,0,0,5,5,742,2,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
284,24,2,0,423,1,0,0,5,5,226,3,194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
285,54,3,0,0,0,0,0,5,5,120,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
286,34,2,0,19,1,0,0,5,5,362,4,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
287,56,1,0,13,1,0,0,5,5,357,2,194,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
288,31,2,0,3,1,0,0,5,5,200,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
289,24,2,0,82,1,0,0,5,5,204,2,194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
290,42,1,0,28,1,0,0,5,5,126,3,194,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
291,57,2,0,792,1,0,0,5,5,65,2,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
292,42,2,0,408,1,0,0,5,5,107,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
293,51,2,0,531,1,0,0,5,5,267,2,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
294,57,2,0,211,1,0,0,5,5,248,2,194,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
295,36,2,0,62,1,0,0,5,5,215,2,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
296,53,2,0,257,1,0,0,5,5,209,2,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
297,50,2,0,1234,1,0,0,5,5,205,2,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
298,54,3,0,313,1,0,0,5,5,83,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
299,55,2,0,89,1,0,0,5,5,106,3,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
300,44,2,0,129,1,1,0,5,5,189,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
301,43,2,0,0,1,0,0,5,5,105,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
302,56,2,0,353,1,0,0,5,5,106,2,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
303,54,2,0,851,1,0,0,5,5,108,2,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
304,55,1,0,96,1,1,0,5,5,311,2,194,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
305,37,2,0,398,1,1,0,5,5,214,2,194,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
306,33,3,0,193,0,0,0,5,5,132,2,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
307,46,2,0,-358,1,0,0,5,5,358,2,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
308,36,2,0,539,1,1,0,5,5,453,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
309,51,2,0,0,1,0,0,5,5,364,2,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
310,40,1,0,0,0,0,0,5,5,136,2,194,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
311,42,2,0,490,1,0,0,5,5,386,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
312,51,2,0,0,1,0,0,5,5,173,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
313,49,2,0,403,1,0,0,5,5,241,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
314,48,2,0,161,1,0,0,5,5,224,3,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
315,32,3,0,2558,0,0,0,5,5,148,2,194,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
316,31,2,0,98,1,0,0,5,5,196,2,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
317,55,3,0,115,0,0,0,5,5,111,4,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
318,40,2,0,436,1,0,0,5,5,231,3,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
319,47,3,0,831,1,0,0,5,5,316,3,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
320,57,2,0,206,1,0,0,5,5,216,3,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
321,41,2,0,290,1,0,0,5,5,240,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
322,48,2,0,1,0,0,0,5,5,669,3,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
323,42,2,0,57,1,0,0,5,5,425,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
324,30,2,0,-457,1,0,0,5,5,143,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
325,58,3,0,1387,1,0,0,5,5,174,5,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
326,49,2,0,30,1,0,0,5,5,135,4,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
327,42,2,0,1022,1,0,0,5,5,146,2,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
328,53,2,0,56,1,1,0,5,5,152,2,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
329,51,2,1,-2,0,0,0,5,5,402,3,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
330,32,2,0,121,1,0,0,5,5,213,2,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
331,41,2,0,842,1,0,0,5,5,144,3,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
332,43,2,0,693,1,0,0,5,5,124,3,194,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
333,40,2,0,-333,1,0,0,5,5,183,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
334,50,1,0,1533,1,0,0,5,5,325,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
335,34,3,0,46,1,0,0,5,5,39,4,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
336,53,2,0,18,0,0,0,5,5,503,2,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
337,45,2,0,44,1,0,0,5,5,95,4,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
338,39,1,0,-100,1,0,0,5,5,680,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
339,44,3,0,510,1,0,0,5,5,421,4,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
340,55,3,0,685,1,0,0,5,5,174,3,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
341,46,3,0,187,1,0,0,5,5,113,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
342,45,2,0,66,1,0,0,5,5,808,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
343,34,2,0,560,1,0,0,5,5,198,3,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
344,36,2,0,0,1,0,0,5,5,195,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
345,59,2,0,27,0,0,0,5,5,347,3,194,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
346,31,2,0,12,1,0,0,5,5,208,2,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
347,44,2,0,34,1,0,0,5,5,404,4,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
348,33,3,0,1068,1,0,0,5,5,396,2,194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
349,40,2,0,211,1,0,0,5,5,216,4,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
350,46,3,0,377,1,0,0,5,5,98,2,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
351,48,3,0,263,1,0,0,5,5,350,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
352,42,2,0,1263,1,0,0,6,5,114,2,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
353,27,2,0,8,1,0,0,6,5,88,3,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
354,48,2,0,126,1,1,0,6,5,379,2,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
355,59,2,0,230,1,0,0,6,5,190,3,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
356,46,3,0,841,1,0,0,6,5,158,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
357,38,2,0,308,1,0,0,6,5,102,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
358,43,3,0,1,1,0,0,6,5,306,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
359,38,3,0,86,1,0,0,6,5,218,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
360,23,2,0,157,1,0,0,6,5,54,1,194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
361,34,2,0,22,1,0,0,6,5,344,1,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
362,38,2,0,46,1,1,0,6,5,195,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
363,37,2,0,1293,0,0,0,6,5,652,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
364,25,2,0,122,1,0,0,6,5,286,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
365,48,2,0,131,1,0,0,6,5,189,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
366,49,2,0,143,1,0,0,6,5,83,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
367,38,2,0,393,0,0,0,6,5,184,2,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
368,43,1,0,98,1,0,0,6,5,235,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
369,33,3,0,0,1,0,0,6,5,290,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
370,55,2,0,224,1,0,0,6,5,232,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
371,38,2,0,757,1,0,0,6,5,133,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
372,49,2,0,245,1,1,0,6,5,318,1,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
373,40,2,0,8486,0,0,0,6,5,260,3,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
374,43,2,0,350,0,0,0,6,5,437,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
375,38,2,0,20,1,0,0,6,5,402,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
376,58,2,0,1667,1,1,0,6,5,85,1,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
377,57,2,0,345,1,0,0,6,5,125,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
378,32,2,0,10,1,0,0,6,5,501,4,194,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
379,58,2,0,29,1,0,0,6,5,253,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
380,37,3,0,8730,1,0,0,6,5,149,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
381,46,3,0,477,1,0,0,6,5,114,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
382,27,2,0,4,1,0,0,6,5,243,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
383,43,2,0,1205,1,0,0,6,5,769,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
384,32,2,0,0,1,1,0,6,5,135,3,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
385,40,2,0,263,1,0,0,6,5,231,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
386,38,2,0,1,0,0,0,6,5,76,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
387,34,2,0,283,0,1,0,6,5,199,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
388,47,1,0,206,1,0,0,6,5,152,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
389,42,1,0,17,1,0,0,6,5,124,1,194,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
390,48,2,0,141,1,1,0,6,5,424,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
391,29,3,0,16,1,0,0,6,5,43,1,194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
392,50,2,0,206,1,0,0,6,5,154,1,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
393,52,2,0,7,0,0,0,6,5,203,2,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
394,50,3,0,0,0,0,0,6,5,326,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
395,58,3,0,0,0,0,0,6,5,393,1,194,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
396,46,1,0,1927,1,0,0,6,5,241,3,194,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
397,38,2,0,284,1,0,0,6,5,483,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
398,46,2,0,1660,1,0,0,6,5,259,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
399,32,2,0,406,1,0,0,6,5,227,1,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
400,51,1,0,230,1,0,0,6,5,673,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
401,39,2,0,-25,1,0,0,6,5,576,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
402,48,2,0,182,1,0,0,6,5,180,2,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
403,36,3,0,1169,1,0,0,6,5,168,2,194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
404,34,2,0,67,1,0,0,6,5,90,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
405,40,2,0,77,0,0,0,6,5,505,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
406,43,2,0,0,1,0,0,6,5,245,1,194,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
407,52,1,0,55,1,1,0,6,5,186,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
408,33,2,1,72,1,0,0,6,5,623,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
409,49,3,0,163,1,0,0,6,5,496,3,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
410,32,3,0,151,1,0,0,6,5,118,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
411,39,2,0,113,1,0,0,6,5,342,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
412,40,2,0,0,1,0,0,6,5,225,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
413,38,3,0,9,1,0,0,6,5,185,3,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
414,43,2,0,375,1,0,0,6,5,196,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
415,39,2,0,1142,1,0,0,6,5,276,1,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
416,54,1,0,2102,1,0,0,6,5,76,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
417,38,3,0,4325,1,0,0,6,5,87,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
418,40,2,0,217,1,0,0,6,5,195,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
419,55,2,0,131,1,0,0,6,5,744,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
420,42,3,0,1680,1,0,0,6,5,765,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
421,39,2,0,0,1,0,0,6,5,262,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
422,40,1,0,46,1,0,0,6,5,119,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
423,32,2,0,320,1,0,0,6,5,198,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
424,55,2,0,183,1,0,0,6,5,150,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
425,45,2,0,39,0,0,0,6,5,241,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
426,35,3,0,560,1,0,0,6,5,181,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
427,58,2,0,469,0,0,0,6,5,196,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
428,35,2,0,530,1,0,0,6,5,149,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
429,49,1,0,61,1,0,0,6,5,246,1,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
430,34,3,0,242,1,0,0,6,5,112,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
